countryname,country,goalname,goal,indicatorname,indicator,social_groupname,social_group,units,scale,frequency,date,value
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1997-01-01,43.9
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1998-01-01,46.1
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,1999-01-01,46.1
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2000-01-01,45.7
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2001-01-01,45.7
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2002-01-01,45.8
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2003-01-01,45.9
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2004-01-01,45.7
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2005-01-01,45.6
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2006-01-01,45.4
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2007-01-01,46.2
Zambia,52,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment to population ratio 15-24 yrs (%),20265705,Total,20137105,,true,A,2008-01-01,46.4
"Congo, Dem. Rep.",12,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 sleeping under insecticide treated bednets  (%),20268505,Total,20137105,,true,A,2001-01-01,35
"Congo, Dem. Rep.",12,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of children under 5 sleeping under insecticide treated bednets  (%),20268505,Total,20137105,,true,A,2008-01-01,49
Malawi,30,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Proportion of pop below $1 PPP per day (%),20265005,Urban,20136905,,true,A,1998-01-01,54.9
Cape Verde,8,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Total,20137105,,true,A,2000-01-01,55.7
Cape Verde,8,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Total,20137105,,true,A,2005-01-01,55.4
Cape Verde,8,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Total,20137105,,true,A,2006-01-01,55.5
Cape Verde,8,Goal 1: Eradicate extreme poverty and hunger,KN.1000000,Employment-to-population ratio  (%),20265605,Total,20137105,,true,A,2007-01-01,55.9
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,Proportion of pupils starting grade 1 who reach last grade of  primary (%),20266505,Total,20137105,,true,A,2005-01-01,76.4
Kenya,25,Goal 2: Achieve universal primary education,KN.1000010,Proportion of pupils starting grade 1 who reach last grade of  primary (%),20266505,Total,20137105,,true,A,2006-01-01,74.6
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2000-01-01,0.45
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2001-01-01,1.14
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2002-01-01,1.93
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2003-01-01,3.8
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2004-01-01,5.09
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2005-01-01,12.43
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2006-01-01,23.81
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2007-01-01,33.96
Ghana,22,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2008-01-01,50.52
Central African Republic,9,Goal 5: Improve maternal health,KN.1000040,"Adolescent birth rate Per 1,000 women 15-19 year",20267805,Total,20137105,,true,A,2000-01-01,166.1
Mauritania,32,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of Tuberculosis cases treated with successe under DOTS (%),20269005,Total,20137105,,true,A,2005-01-01,54.6
Mauritania,32,"Goal 6: Combat HIV/AIDS, malaria and other diseases",KN.1000050,Proportion of Tuberculosis cases treated with successe under DOTS (%),20269005,Total,20137105,,true,A,2006-01-01,40.6
Zambia,52,Goal 4: Reduce child mortality,KN.1000030,Infant mortality rate per 1000 live births,20267305,Women,20136705,,true,A,1990-01-01,123
Zambia,52,Goal 4: Reduce child mortality,KN.1000030,Infant mortality rate per 1000 live births,20267305,Women,20136705,,true,A,1992-01-01,107.2
Zambia,52,Goal 4: Reduce child mortality,KN.1000030,Infant mortality rate per 1000 live births,20267305,Women,20136705,,true,A,1996-01-01,108.9
Zambia,52,Goal 4: Reduce child mortality,KN.1000030,Infant mortality rate per 1000 live births,20267305,Women,20136705,,true,A,2000-01-01,110
Zambia,52,Goal 4: Reduce child mortality,KN.1000030,Infant mortality rate per 1000 live births,20267305,Women,20136705,,true,A,2001-01-01,95
Zambia,52,Goal 4: Reduce child mortality,KN.1000030,Infant mortality rate per 1000 live births,20267305,Women,20136705,,true,A,2006-01-01,79
Zambia,52,Goal 4: Reduce child mortality,KN.1000030,Infant mortality rate per 1000 live births,20267305,Women,20136705,,true,A,2007-01-01,77
Nigeria,38,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,1990-01-01,39
Nigeria,38,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2000-01-01,59
Nigeria,38,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2001-01-01,39
Nigeria,38,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2002-01-01,39
Nigeria,38,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2003-01-01,39
Nigeria,38,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2004-01-01,39
Nigeria,38,Goal 7: Ensure environmental sustainability,KN.1000060,Proportion of population using an improved drinking water source (%),20269905,Rural,20137005,,true,A,2006-01-01,71
Niger,37,Goal 7: Ensure environmental sustainability,KN.1000060,"CO2 emissions, per capita and per $1 GDP (PPP), Kg CO2",20269205,Total,20137105,,true,A,1990-01-01,0.2
Niger,37,Goal 7: Ensure environmental sustainability,KN.1000060,"CO2 emissions, per capita and per $1 GDP (PPP), Kg CO2",20269205,Total,20137105,,true,A,2000-01-01,0.14
Niger,37,Goal 7: Ensure environmental sustainability,KN.1000060,"CO2 emissions, per capita and per $1 GDP (PPP), Kg CO2",20269205,Total,20137105,,true,A,2005-01-01,0.12
Niger,37,Goal 7: Ensure environmental sustainability,KN.1000060,"CO2 emissions, per capita and per $1 GDP (PPP), Kg CO2",20269205,Total,20137105,,true,A,2006-01-01,0.11
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,1999-01-01,0.6
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2000-01-01,0.66
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2001-01-01,0.66
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2002-01-01,0.67
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2003-01-01,0.68
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2004-01-01,0.69
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2005-01-01,0.7
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2006-01-01,0.71
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2007-01-01,0.75
Niger,37,Goal 3: Promote gender equality and empower women,KN.1000020,Ratios of girls to boys in primary education,20266705,Total,20137105,,true,A,2008-01-01,0.76
Sierra Leone,43,Goal 4: Reduce child mortality,KN.1000030,Proportion of 1 year-old children immunised against measles,20267405,Total,20137105,,true,A,1995-01-01,59.6
Sierra Leone,43,Goal 4: Reduce child mortality,KN.1000030,Proportion of 1 year-old children immunised against measles,20267405,Total,20137105,,true,A,2000-01-01,56.8
Sierra Leone,43,Goal 4: Reduce child mortality,KN.1000030,Proportion of 1 year-old children immunised against measles,20267405,Total,20137105,,true,A,2006-01-01,68.1
Swaziland,47,Goal 4: Reduce child mortality,KN.1000030,Proportion of 1 year-old children immunised against measles,20267405,Total,20137105,,true,A,2000-01-01,72.3
Swaziland,47,Goal 4: Reduce child mortality,KN.1000030,Proportion of 1 year-old children immunised against measles,20267405,Total,20137105,,true,A,2006-01-01,91.2
Swaziland,47,Goal 4: Reduce child mortality,KN.1000030,Proportion of 1 year-old children immunised against measles,20267405,Total,20137105,,true,A,2007-01-01,82.7
Somalia,44,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Women,20136705,,true,A,1990-01-01,38
Somalia,44,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Women,20136705,,true,A,2000-01-01,16.6
Somalia,44,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Women,20136705,,true,A,2005-01-01,19.2
Somalia,44,Goal 2: Achieve universal primary education,KN.1000010,"Literacy rate of 15-24 year-olds,  (%)",20266605,Women,20136705,,true,A,2007-01-01,24.7
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1990-01-01,52.88
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1991-01-01,51.88
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1992-01-01,50.9
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1993-01-01,50.16
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1994-01-01,33.37
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1995-01-01,34.28
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1996-01-01,35.48
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1997-01-01,32.86
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1998-01-01,35.9
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,1999-01-01,39.28
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2000-01-01,45.96
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2001-01-01,47.72
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2002-01-01,53.57
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2003-01-01,55
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2004-01-01,57.99
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2005-01-01,59.15
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2006-01-01,74.77
Burundi,6,Goal 2: Achieve universal primary education,KN.1000010,Net enrolment ratio in primary education (%),20266405,Total,20137105,,true,A,2007-01-01,80.75
Seychelles,42,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2000-01-01,32
Seychelles,42,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2001-01-01,0
Seychelles,42,Goal 8: Develop a global partnership for development,KN.1000070,Cellular subscribers Per 100 population,20270605,Total,20137105,,true,A,2002-01-01,0
